name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
"Interlagos, São Paulo, SP, Brasil",2013-02-05,23.6,17.9,20,0.5,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-06,24.7,17.1,20.2,0,0,0,,0,0,Cloudy skies throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-07,22,18.8,20,13,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-08,26.2,18.9,21.7,17,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-09,25.2,17.9,21.3,13.5,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-10,27.9,19.8,21.8,17,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-11,30.9,19.8,24.6,1,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-12,31.8,21.5,26,0.8,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-13,29.1,13.3,24.1,20.1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-14,32.2,19.8,24.6,189,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,remote,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-15,31.1,20,24.2,31,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-16,32.1,20,25.7,10.9,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-17,29,20.9,25.3,0.5,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-18,33.4,21.8,25.6,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-19,30.2,20.9,23.7,1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-20,31.9,18.8,24.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-21,31.2,20.8,26.6,0,0,0,,0,0,Becoming cloudy in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-22,30.1,20.7,23.4,3,100,4.17,rain,0,0,Becoming cloudy in the afternoon with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-23,23.2,19.1,21.1,2,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-24,31.6,15.5,23.7,1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-25,31,21.8,26.5,7.9,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-26,29,20.2,24.3,18,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-27,26.1,20,22.2,4.1,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-02-28,26.2,18.9,22.3,0.3,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-01,26.7,18.1,21.9,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-02,27.2,19,22.6,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-03,29.7,20,23.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-04,31.9,21.7,26.4,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-05,31.3,21.2,25.9,1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-06,30.2,20.9,24.5,2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-07,28.2,21.8,24.4,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-08,30.9,20.7,24.4,47,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-09,32,20.2,24.5,30,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-10,29.1,20.8,24.4,23.1,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,remote,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-11,27,20.9,23.6,3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-12,30,21,25.5,2,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-13,27,21.6,23.3,7.1,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-14,21.2,19,19.9,2,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-15,27.2,19,22,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-16,26.7,21,23.3,2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-17,21.9,16.4,20.2,9.9,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-18,17.8,15.8,16.8,5.1,100,8.33,rain,0,0,Cloudy skies throughout the day with rain in the morning and afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-19,20.1,15.9,17.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-20,23,16.8,19.9,0,0,0,,0,0,Cloudy skies throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-21,26.4,18.9,21.3,7.1,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-22,26.8,19.6,22,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-23,23.4,18.4,20.6,0,0,0,,0,0,Cloudy skies throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-24,24.2,17.9,20.3,2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-25,24.2,19,20.9,6.1,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-26,24,19,20.8,7.9,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-27,24.2,17.9,20,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-28,23.2,15.9,19.3,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-29,22.9,17,19,2.5,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-30,26,16.9,20.3,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-03-31,26.9,18.1,21.5,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-01,29,18.9,22.2,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,remote,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-02,24,20,21.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-03,26.5,18.9,22.1,1.5,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-04,27.8,19.9,23.9,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-05,24.6,21.1,22.8,9.9,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-06,27.5,19.2,22.4,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-07,24.2,19.8,21.7,1,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-08,23.4,19.2,21,0,0,0,,0,0,Cloudy skies throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-09,23.2,18,20.2,1,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-10,23.2,17.9,19.9,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-11,27,18,21.7,14,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-12,28,19.7,23.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-13,23,18.1,21,89.9,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-14,18,15.1,16.6,1,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-15,24,14.1,19,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-16,24.8,14.5,18.9,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-17,20.4,14.8,17.2,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-18,23,12.9,17.5,0,0,0,,0,0,Becoming cloudy in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-19,22.2,15.1,18.2,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-20,22.2,14.1,17.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-21,22,13.2,17.4,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-22,22,14.9,17.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-23,22.2,12.1,17.3,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-24,23.2,14.9,18.1,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-25,23.8,13.9,18.2,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-26,25,15,19.6,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-27,24.1,15.7,19.3,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-28,24.2,13.9,18.5,0,0,0,,0,0,Clear conditions throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-29,25,16.1,20.5,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-04-30,28.3,16.9,22.4,0,0,0,,0,0,Clear conditions throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-01,24.2,17.9,20.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-02,27.1,17,20.9,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-03,29,18,23.4,0,0,0,,0,0,Clearing in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-04,28.8,19.3,24.2,0,0,0,,0,0,Clear conditions throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-05,26,19.9,22,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-06,20.2,12.1,16.5,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-07,22.1,12.7,17.3,0,0,0,,0,0,Clear conditions throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-08,19.2,12.8,15.4,2,100,4.17,rain,0,0,Clearing in the afternoon with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-09,23.2,10.8,15.7,0,0,0,,0,0,Clear conditions throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-10,23.5,12,16.3,0,0,0,,0,0,Clearing in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-11,25.2,14.6,18.1,0,0,0,,0,0,Clearing in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-12,26,14.8,20.1,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-13,26,15.7,20.5,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-14,27.2,15.9,21.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-15,28.1,18.1,23.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-16,26.2,19.2,22,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-17,17.1,14.9,15.7,0.1,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-18,20.2,15.1,17.8,0,0,0,,0,0,Cloudy skies throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-19,21.2,17,18.8,0,0,0,,0,0,Cloudy skies throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-20,25.6,17.1,21.5,0.1,100,4.17,rain,0,0,Becoming cloudy in the afternoon with morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-21,24.1,18.1,20.3,0.4,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-22,22.2,16,18.8,11,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-23,18,15.1,16.7,2.3,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-24,17.2,13.1,15.6,0,0,0,,0,0,Cloudy skies throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-25,21.2,12.8,16.3,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-26,21.8,13.9,16.8,0,0,0,,0,0,Clearing in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-27,19,14.9,16.5,0.4,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,remote,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-28,17.9,13.9,16,5.3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-29,20,14.2,17.7,0.4,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-30,20.1,14.4,17.4,9.8,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-05-31,21,14,16.4,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-01,26,15,19.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-02,19.8,16.2,17.8,13.2,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-03,18.2,13,16,2.2,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-04,21,10.9,15.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-05,23.9,13.9,18.3,0,0,0,,0,0,Clearing in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-06,25,13.5,19.3,0,0,0,,0,0,Clear conditions throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-07,25,13.7,19.3,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-08,23.1,15.9,18.5,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-09,24.7,16,18.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-10,25,15.9,19.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-11,24,17.6,19.5,1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-12,24.5,16.9,19.3,0.2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-13,24,16,18.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-14,23.8,14.9,17.9,0,0,0,,0,0,Clearing in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-15,18.2,13.1,15.8,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-16,21.5,15.7,18.2,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-17,20,16.2,17.9,15.3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-18,22,13.9,17.3,0,0,0,,0,0,Clearing in the afternoon.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
"Interlagos, São Paulo, SP, Brasil",2013-06-19,26.9,14.5,18.7,0,0,0,,0,0,Partly cloudy throughout the day.,"SBMT,83779099999,83075099999,SBSP,SBGR,83780099999",obs
