name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
"Albert Park, Melbourne, VIC, Australia",2000-01-01,19.1,9.9,15.3,0.024,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-02,23.3,7.8,16.6,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-03,28.5,12.8,19.5,0.092,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-04,17.4,11.1,14.2,8.361,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-05,17,11.1,14.1,0.126,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-06,20.1,12.1,15.7,0.02,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-07,21.9,12.1,17,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-08,27.1,8.9,19.2,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-09,31.1,13.6,22.4,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-10,29.5,18.5,23.9,0.141,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-11,32.1,13.4,23,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-12,31.1,12.7,22.9,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-13,32.1,15.1,24.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-14,33.7,15.6,25.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-15,28.1,16.7,21.8,0.021,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-16,19.5,13.9,18,0.854,100,8.33,rain,,,Cloudy skies throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-17,27.8,9.8,18.7,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-18,35.1,14.1,24.9,0.013,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-19,25.1,17.1,20.9,0.007,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-20,27.1,17.1,20.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-21,19.3,13.1,15.8,0.413,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-22,18.1,11.1,14.2,2.901,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-23,17.1,9.1,13.1,13.214,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-24,21.1,5.6,15,0.092,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-25,21.1,13.8,17.1,0.371,100,8.33,rain,,,Cloudy skies throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-26,23.1,15.1,17.6,23.138,100,12.5,rain,,,Cloudy skies throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-27,19.4,14.9,16.7,3.546,100,16.67,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-28,18.1,13.1,15.7,0.333,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94860099999,94857099999,94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-29,19.1,12.6,16,0.407,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-30,20,14.1,16.6,0.014,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-01-31,22.1,11.4,16.6,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-01,32.1,9.3,21.3,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-02,36.4,19.4,28.1,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-03,38.3,18.5,28.6,0.728,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-04,37.8,17.1,26.9,0.037,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-05,32.1,15.8,24.3,0.007,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-06,22.3,12.1,17,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-07,24.1,11.4,18.2,0,0,0,,,,Clearing in the afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-08,30.9,16.5,21.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-09,27.9,16.9,20.9,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-10,37.5,18.1,26.3,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-11,20.9,13.2,16.7,8.794,100,12.5,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-12,20.1,10.3,14.7,0.46,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-13,25.1,9.1,16.9,0.037,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-14,25.2,9.2,18,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-15,28.8,11.6,20.8,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-16,32.2,13.6,23.9,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-17,35.4,15.7,26.2,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-18,36.1,16.4,27.5,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-19,36.7,19.2,29,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-20,27.1,19.4,23.1,0.204,100,8.33,rain,,,Cloudy skies throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-21,34.1,18.1,24.5,0,0,0,,,,Cloudy skies throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-22,24.2,18.7,20.7,3.773,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-23,24.1,19.3,21,4.357,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-24,30.1,18.6,22.8,0.057,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-25,33.1,17.9,24.2,8.642,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-26,25.1,16.4,20.9,15.474,100,12.5,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-27,21.4,12.6,16.9,0.007,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-28,23.5,9.6,16.6,0.092,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-02-29,26.8,16.3,20.2,0.219,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-01,32.8,16.8,24.7,0,0,0,,,,Clear conditions throughout the day.,"94898099999,94857099999,94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-02,35.8,20.8,28,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-03,23.8,15.1,19.6,3.356,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-04,20.3,13.1,16.4,0.256,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-05,20.8,11.1,16.1,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-06,20,14.1,16.8,0.799,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-07,24.1,13.1,18.2,0.007,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-08,24.1,11.1,18.2,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-09,26.1,11.4,18.6,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-10,28.2,14.1,21.7,0,0,0,,,,Partly cloudy throughout the day.,"94898099999,94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-11,30.2,17.3,23.6,0,0,0,,,,Partly cloudy throughout the day.,"94857099999,94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-12,28.1,16.1,21.8,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-13,33.2,17.9,24.6,0.792,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-14,21.1,13.5,17.8,0.775,100,4.17,rain,,,Becoming cloudy in the afternoon with early morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-15,19.9,14.2,16.8,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-16,24.1,10.5,17.1,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-17,34.2,11.1,23.5,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-18,30.1,17.5,24.6,0.104,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-19,23.1,15.7,18.3,1.951,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-20,19.1,13.3,16.3,1.024,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-21,23.3,10.1,17.2,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-22,27.1,12.9,20.2,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-23,17.1,10.9,13.7,16.356,100,12.5,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-24,20.1,8.7,14.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-25,26.1,7.6,16.4,0.092,100,4.17,rain,,,Clear conditions throughout the day with morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-26,27.1,11.6,19.1,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-27,25.1,15.5,19.8,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-28,21.1,12.1,16.8,0.423,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-29,22.1,11.7,15.9,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-30,22.1,11.4,16.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-03-31,24.1,11.1,17.9,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-01,16.6,11.1,13.6,0.907,100,12.5,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"94860099999,94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-02,24.1,5.9,14.9,0.007,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-03,23.1,12.1,17.2,0.017,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-04,21.1,8.8,14.5,0.593,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-05,17.8,12.7,14.5,17.309,100,12.5,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"94863099999,94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-06,19,7.2,13.5,0.011,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-07,19.4,8.7,13.9,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-08,24.4,6.3,15.6,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-09,26.1,10.1,17.9,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-10,24.1,10.7,17.2,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-11,27.1,12.1,17.9,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-12,25.6,10.7,18,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-13,22.3,14.4,18.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-14,21.1,14.1,18.2,9.002,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-15,21.6,9.9,15.9,0.013,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-16,21.1,11.9,16.2,4.044,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-17,18.6,9.2,13.6,0.072,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-18,19.5,7.4,14,0.378,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-19,17.3,11.9,14,1.326,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-20,18.2,10.3,13.9,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-21,15.2,8.8,12.3,1.739,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-22,15.2,7.1,11.3,0.049,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-23,17.1,9.1,12.9,0.282,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-24,15.6,6.9,11.6,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-25,18.2,4.8,11.9,0.038,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-26,22.1,4.7,13.1,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-27,23.7,5.7,14.8,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-28,23.7,10.1,17.4,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-29,25.1,14.5,19.9,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-04-30,21.8,10.1,15.4,12.143,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-01,18.1,6.1,12.1,0,0,0,,,,Clear conditions throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-02,19.1,3.8,11.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-03,17.5,6.2,12.2,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-04,15.3,13.1,14,20.93,100,16.67,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-05,15.8,13.1,14,7.532,100,16.67,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-06,15,10.1,12.5,4.243,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-07,18.1,10.7,13.6,0.905,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-08,18.2,9.3,14,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-09,16.8,10.3,13.7,0.092,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-10,19.3,7.8,13.2,0.013,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-11,18.3,7,12.5,0,0,0,,,,Partly cloudy throughout the day.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2000-05-12,19.3,9.1,14.6,0.007,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"94866099999,95867099999,94865099999,94872099999,94864099999,94870099999",obs
