name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
Circuit Zandvoort,2018-05-31,22.7,14.9,18.8,12.178,100,37.5,rain,0,0,Clear conditions throughout the day with a chance of rain throughout the day.,"06260099999,D6007,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-01,18.2,13.4,15.3,1.481,100,37.5,rain,0,0,Partly cloudy throughout the day with rain.,"06260099999,E5029,06348099999,E9178,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-02,16.4,13.9,15.1,3.175,100,37.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"D3248,06260099999,D1463,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-03,19.7,14.6,16.9,0,0,0,,0,0,Clearing in the afternoon.,"06260099999,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-04,19.1,14,16.3,0,0,0,,0,0,Partly cloudy throughout the day.,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-05,17.4,12.6,15.4,0,0,0,,0,0,Partly cloudy throughout the day.,"06260099999,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-06,22,9.8,16.9,0,0,0,,0,0,Clear conditions throughout the day.,"06260099999,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-07,24.7,12.4,18.9,0,0,0,,0,0,Clear conditions throughout the day.,"06260099999,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-08,20.1,15,17,0.373,100,20.83,rain,0,0,Clearing in the afternoon with rain.,"06260099999,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-09,20.1,15.5,17.8,0.016,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"06260099999,E5029,06348099999,06249099999,06240099999,C0449,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-10,19.3,12.9,16.9,0,0,0,,0,0,Partly cloudy throughout the day.,"06260099999,E5029,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2018-06-11,21,11,16,0,0,0,,0,0,Partly cloudy throughout the day.,"06260099999,E5029,D1462,06348099999,06249099999,06240099999,06330099999,06269099999,06257099999,06344099999,EHAM",obs
