datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
2010-01-01,21,16.7,18.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-02,20,14.8,17.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-03,21.6,14.9,17.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-04,23.3,13.2,17.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-05,23.5,14.2,18.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-06,22.2,14.7,18.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-07,19.6,15.8,17.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-08,21.6,15.2,18.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-09,21.6,13.9,17.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-10,21.9,14.2,17.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-11,21.6,15.5,18.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-12,21.6,15.8,18.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-13,23,14.4,18.7,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-14,22.3,16.2,19.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-15,23,16.2,19.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-16,25,15.2,19.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-17,25,14.9,18.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-18,23.6,14.8,18.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-19,22,16.8,19.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-20,23.8,17.2,20.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-21,25.3,19.4,22,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-22,22.6,18.7,20.4,0.2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-23,22.3,16.5,19.3,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-24,22.6,16.1,19.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-25,24.4,18.4,21.2,0.4,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-26,22,17.1,19.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-27,19.6,15.7,16.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-28,17.9,13.7,15.4,0,0,0,,0,0,Clearing in the afternoon.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-29,20,11.2,16.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-30,22.7,14.4,18.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-01-31,28.6,15.8,20.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-01,26.3,18.1,21.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-02,25.4,20.1,21.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-03,23.6,19.1,21.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-04,26.7,19.7,22.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-05,20.3,15.4,18.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-06,18.7,15.1,16.8,1.4,100,16.67,rain,0,0,Partly cloudy throughout the day with morning rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-07,17,12.8,15.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-08,18.3,11.8,14.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-09,18.6,11.2,14.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-10,22,13.5,17.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-11,21.5,12.1,18.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-12,22.3,15.2,18.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-13,22.6,15,18.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-14,24.6,15.4,20.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-15,25.9,17.7,21.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-16,23.9,14,19.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-17,26.3,14.7,20,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-18,27.5,17.5,22.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-19,33,19.2,24.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-20,27.9,20.5,23.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-21,24.6,18.1,20.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-22,27.3,16.2,21.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-23,27.2,19.7,22.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-24,23.3,19.7,21.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-25,28.1,19.4,22.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-26,30.8,20.4,23.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-27,24.6,20.7,22.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-02-28,26.3,19.4,22.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-01,24.6,18.1,21.7,1.3,100,16.67,rain,0,0,Becoming cloudy in the afternoon with late afternoon rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-02,24.6,19.7,21.6,0.1,100,4.17,rain,0,0,Clear conditions throughout the day with early morning rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-03,23.2,17.5,20,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-04,30,16.1,21.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-05,23.3,18.4,20.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-06,24.5,15.8,19.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-07,29.6,17.2,22.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-08,27.5,18.1,23,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-09,28.3,19.7,23.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-10,28.9,18.5,23,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-11,30.3,17.5,23.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-12,30.6,20.2,25.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-13,33.7,21.1,25.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-14,35.3,17.7,26.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-15,31.7,20.5,26.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-16,33.5,20.5,27,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-17,34.4,21.9,27.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-18,32.3,21.4,25.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-19,30,21.7,24.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-20,25.3,20.8,22.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-21,24.4,19.5,21.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-22,24.3,19.1,22.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-23,25.9,19.4,22.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-24,25.3,20.1,22.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-25,28.5,20.1,24,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-26,28.9,22.8,25.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-27,27.1,22,25.2,0,0,0,,0,0,Clearing in the afternoon.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-28,28.5,21.4,23.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-29,28.6,22.1,24.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-30,28.6,20,24.3,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with morning rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-03-31,29.2,21.7,25.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-01,25.6,21.7,23.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-02,27.1,19.8,23.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-03,33.2,20.1,25.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-04,31.5,20.8,25.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-05,30.9,21.8,26.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-06,31.8,21.8,26.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-07,30.3,22.1,26.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-08,31.3,24,27.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-09,29,25.8,27.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-10,32,25.7,28.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-11,31.2,23.1,26.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-12,32.2,23.7,27.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-13,31.9,22.8,26.3,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-14,31.9,24.4,27.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-15,31.7,24.7,28.1,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-16,26.7,22.4,24.7,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-17,34.3,24.1,28.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-18,28.3,25,26.7,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-19,29.9,23,26.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-20,33.6,24.1,28.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-21,34.3,24.3,29,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-22,33.3,27.9,30.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-23,32.4,27.4,30.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-24,28.4,24.7,26.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-25,29.9,23.7,26.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-26,31.4,22.8,26.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-27,29.6,23.5,26.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-28,35,22.7,28.5,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-29,36.6,27,30.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-04-30,33,26.7,29.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-01,33.5,27,29.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-02,34,26,28.5,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-03,30.2,25.7,27.3,0.9,100,29.17,rain,0,0,Partly cloudy throughout the day with rain.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-04,29.7,24.7,27.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-05,30.6,25.4,28.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-06,32.6,24.8,28.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-07,34.9,25.7,30.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-08,39.3,25.4,32.7,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-09,36.6,27.1,31.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-10,37.4,26.1,31.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-11,41.6,29,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-12,38.9,29,32.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-13,37.1,28.7,32.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-14,35.9,30,32.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-15,36.6,29.1,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-16,38.5,30.4,33.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-17,40.5,29.8,33.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-18,38.4,28.4,33.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-19,43,28.8,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-20,38.6,28.1,33,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-21,36.9,30.1,32.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-22,35.4,30.7,32.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-23,37.4,29.1,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-24,42.2,28.8,35,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-25,33.4,30,31.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-26,33.9,28.6,31.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-27,36.3,29.7,32.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-28,36.8,29,32.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-29,36.2,25.4,30.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-30,34.9,25,30.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-05-31,38.2,28.1,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-01,38.1,31.3,34.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-02,39.9,29.7,34.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-03,35.9,27.1,31.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-04,37.9,29.4,33.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-05,39.6,30.8,34.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-06,40.4,30.7,34.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-07,41.1,32.6,36,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-08,38.5,33.3,35.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-09,39.8,32.7,35.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-10,42.5,32.6,36.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-11,40.1,28.4,33.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-12,40,29,33.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-13,43.8,31.2,35.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-14,40.5,30.4,34.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-15,39.9,30.7,35.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-16,44.2,31.1,36.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-17,41,32.4,35.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-18,39.6,32.5,35.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-19,44.4,33.7,37.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-20,47.4,33.1,37.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-21,41.2,33.8,37.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-22,39.9,34,36.6,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-23,41.5,33.1,36.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-24,37.9,33.1,35.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-25,38.2,32,34.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-26,35.9,30.2,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-27,36.9,30.7,33.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-28,36.9,29.7,32.7,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-29,37.8,30.1,33.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-06-30,37.1,29.1,33.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-01,39.4,30.7,35.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-02,39.5,32,36.9,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-03,38.5,31.4,35.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-04,37.5,30,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-05,41.8,28.9,35.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-06,41.1,33.8,37,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-07,39.4,31,35.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-08,40.5,30,34.2,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-09,39.2,30.2,34.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-10,41.5,33.1,36,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-11,39,32.6,35.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-12,41.3,33.4,36.3,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-13,46.3,35,39,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-14,48,33.3,37.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-15,40,32.1,36.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-16,43.6,29,37.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-17,41.9,33.7,37.8,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-18,39.9,35.3,37.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-19,39.9,35.2,37.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-20,40.3,35.3,37.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-21,37.5,32.3,35.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-22,40.8,30.7,35.4,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-23,41.3,34,37.1,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-24,43.8,31.7,37.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
2010-07-25,45.9,32.9,37.5,0,0,0,,0,0,Clear conditions throughout the day.,"OEDR,41150099999,40416099999,OBBI",obs
